"","OC4_F_B","OC5_H_B","OC9_C_B","OD4_C_B","OD5_F_B","OD6_H_B","OF7_C_B","OF8_F_B","OF9_H_B","OI1_C_B","OI2_F_B","OI3_H_B","OJ13_C_B","OJ14_F_B","OJ15_H_B","OM1_C_B","OM2_F_B","OM3_H_B","OR7_C_B","OR8_F_B","OR9_H_B","Control_1.1","Control_1","Control_2.1","Control_2","Control_3.1","Control_3","Control_4.1","Control_4","Cool_1","Cool_2","Cool_3","Cool_4","Heat_1.1","Heat_1","Heat_2.1","Heat_2","Heat_3.1","Heat_3","Heat_4.1","Heat_4"
"Sym_132727_c2_g3",27.4103106793117,19.138959913642,37.7772987311813,20.3420021000421,23.8084963348656,71.7447746592506,40.6539440600341,13.1520854033716,39.9082358977469,20.4276579890343,22.6127013835093,33.603593886366,25.8363864724329,34.0918005410558,60.3569432402298,29.704201944498,46.0177430967523,43.8034863579512,37.3995870496803,64.3234225251798,33.2237203251217,43.2880049914262,30.9302159600215,29.0300225491851,24.0268746886084,28.6306235416676,24.5653490947009,26.0253521042389,17.5320655866605,35.4820556564114,38.6200643932899,39.2801898154816,32.9448219588264,34.1560515929529,31.6515130020256,33.0204851672995,36.0750862389768,39.6074986376733,26.8300066095239,37.7643974822857,28.5982554417258
"Sym_133183_c1_g1",54.8206213586233,57.4168797409261,69.2583810071656,61.0260063001262,51.5850753922088,71.7447746592506,40.6539440600341,39.4562562101149,28.5058827841049,64.2012108226793,33.9190520752639,44.8047918484881,62.74551000448,83.3355124336919,60.3569432402298,37.1302524306224,27.6106458580514,71.468846162973,43.6328515579603,46.7806709274035,77.5220140919506,53.1973073388611,40.7666803996043,41.8956007243922,43.8352904624229,38.2715477954944,42.1464322703202,44.9702775330599,40.5879326595292,52.5273569031188,52.4129445337506,51.2903197950354,54.8260843046141,40.8387573394002,87.1980417486635,61.5825082023055,83.8108064137845,79.4521679258716,56.9262748932507,84.8228367125483,62.3033422123313
"Sym_133411_c1_g1",54.8206213586233,28.708439870463,50.369731641575,27.1226694667227,47.6169926697312,64.5702971933255,27.1026293733561,13.1520854033716,62.7129421250308,32.1006054113397,52.762969894855,11.201197962122,18.4545617660235,26.5158448652656,37.7230895251436,37.1302524306224,73.6283889548036,43.8034863579512,18.6997935248401,64.3234225251798,77.5220140919506,28.0589719101052,32.1324505026372,31.5591533015763,35.0315501185053,28.3384743218546,38.7747176886945,32.3403272471793,40.3477673775201,42.7871847621431,40.9542441093679,44.3668331009397,36.0180329624483,32.4234982512813,45.0377260107875,42.4947171984235,52.2299228375759,46.3668621776355,45.9609678441409,46.1172704456573,46.9828482256924
"Sym_133411_c1_g2",27.4103106793117,86.1253196113891,69.2583810071656,128.832679966933,75.3935717270744,64.5702971933255,60.9809160900511,39.4562562101149,159.632943590987,52.528263400374,101.757156225792,112.01197962122,73.8182470640941,60.6076454063214,90.5354148603447,96.5386563196184,147.256777909607,55.3307196100436,62.3326450828005,35.0855031955526,77.5220140919506,43.6009303287136,36.8320946237712,67.9566436946834,90.9719835538149,52.5868595663282,102.35562122792,79.0328707283138,125.606442490732,61.2239391718471,42.4396312014175,72.7672581114138,48.1879485367908,104.819477171127,141.993941728455,58.5173154863536,152.559960660454,111.470205746745,86.0893255557767,119.528435644867,102.749446337058
"Sym_133740_c1_g1",82.230932037935,28.708439870463,37.7772987311813,33.9033368334034,35.7127445022984,21.5234323977752,60.9809160900511,13.1520854033716,28.5058827841049,55.4465002559503,60.3005370226914,33.603593886366,47.9818605916612,56.8196675684263,15.0892358100575,44.5563029167469,46.0177430967523,36.8871464066958,18.6997935248401,46.7806709274035,44.2982937668289,30.5623746084045,35.7391541304842,33.3185486075875,39.4334202904641,31.5521157397969,33.4763090604257,31.3835128315822,43.4699160436378,66.7897518238332,45.6226035415238,59.202876016859,47.2045210156318,39.7249730483256,38.9075910815414,34.5530815252755,37.8970602914504,33.4410617240236,38.9618356851347,36.7055825996048,38.1990983400195
"Sym_133813_c2_g1",356.334038831051,330.147058510325,478.512450594963,264.446027300547,349.191279578029,408.945215557728,433.642069973697,473.475074521379,330.668240295617,306.414869835515,410.797408467085,336.03593886366,494.58225532943,500.013074602151,324.418569916235,482.693281598092,441.770333728822,278.959044700637,417.628722054763,292.379193296272,376.535497018046,425.369841819364,398.376809803104,395.863943852525,540.329563607941,377.018568168592,357.883419163976,312.878313900225,347.999493631111,273.420546528817,337.607266207276,277.928537291555,390.789511220556,518.033449159785,429.109445047225,423.13592174299,412.009065732691,427.974438872344,437.67906434319,461.643288848876,393.22601232373
"Sym_134154_c0_g2",36.5470809057489,52.6321397625156,25.1848658207875,74.5873410334875,59.521240837164,64.5702971933255,67.7565734333901,39.4562562101149,57.0117655682098,29.1823685557633,86.6820219701189,67.2071877727321,25.8363864724329,41.667756216846,82.990796955316,25.9911767014357,55.2212917161027,55.3307196100436,49.8661160662404,58.4758386592544,55.3728672085362,36.5079560168654,53.2262020230759,38.9266211454982,38.3329527474744,40.9008907738108,43.832289561133,43.8221002343435,45.8715688637282,92.1837720485197,74.9059490705019,106.819508994619,68.4711411606951,22.0281782012522,41.9101061489272,40.6834669571792,47.1283954906498,40.6747665650358,41.528184143437,36.2349982073022,46.7785749725372
"Sym_134172_c0_g1",63.9573915850605,119.618499460263,69.2583810071656,115.271345233572,115.07439895185,93.2682070570257,115.186174836763,184.129195647203,91.2188249091357,81.7106319561373,120.601074045383,112.01197962122,114.418282949346,83.3355124336919,113.169268575431,137.381933993303,82.8319375741541,119.883225821761,118.432025657321,99.4089257207325,66.4474406502434,95.75515320995,111.589224364601,100.395494649265,117.383204585568,104.443346083124,92.2404774830435,104.292771300075,129.208921720868,134.623093519914,106.099078003544,91.9834660786998,87.279192502861,103.334431449694,99.8336259905789,111.46155330734,103.731056054162,107.201134037295,143.715513664928,114.234361231462,134.207527322956
"Sym_134569_c0_g2",45.6838511321861,43.0626598056945,37.7772987311813,74.5873410334875,47.6169926697312,21.5234323977752,47.4296014033731,65.7604270168582,51.3105890113888,26.264131700187,60.3005370226914,11.201197962122,33.2182111788423,45.455734054741,22.6338537150862,37.1302524306224,46.0177430967523,43.8034863579512,74.7991740993606,64.3234225251798,33.2237203251217,48.2948103880249,45.4663245207384,48.3833709153086,39.4334202904641,40.3165923341849,46.4814938752674,41.5257456369106,35.0641311733211,44.1786379251396,47.7445851015947,53.9749370845827,45.3605944134587,31.1859601500874,42.160315737876,37.6182742412273,35.8321563653137,40.3190105892483,35.6955740109318,39.5290889534205,35.3392727958469
"Sym_134584_c0_g1",127.914783170121,129.187979417084,151.109194924725,176.297351533698,130.946729841761,157.838504250351,182.942748270153,289.345878874176,193.840002931913,192.603632468038,199.745528887665,123.213177583342,129.181932362165,125.003268650538,132.030813338003,100.251681562681,184.070972387009,186.741178683897,149.598348198721,157.884764379987,143.969454742194,176.489890230104,178.477182553764,182.537262998664,144.89489316031,152.794041962165,182.313424163613,135.867647014777,142.418012231366,115.838475819461,176.973262109911,165.03331548375,192.137151946439,115.957320081873,178.399436920508,144.203384591371,187.298932594284,168.27257654748,134.150033047619,176.704439309636,138.70153889237
"Sym_134584_c0_g2",36.5470809057489,47.8473997841051,31.4810822759844,13.5613347333614,15.8723308899104,21.5234323977752,40.6539440600341,13.1520854033716,34.2070593409259,23.3458948446107,22.6127013835093,22.402395924244,33.2182111788423,22.7278670273705,30.1784716201149,33.4172271875602,73.6283889548036,18.4435732033479,24.9330580331202,46.7806709274035,11.0745734417072,38.5941249321149,29.4000992694198,37.4971124593641,27.5116885747424,38.4176224054009,24.8061858505313,34.8280447277315,28.0993379950587,24.00256706169,20.5832211326875,24.5854425463806,24.8315449092647,27.597099656625,17.3895664319429,20.2024065369554,22.5924782506723,23.8356503777615,17.4978303975156,17.2939764171215,21.040145074984
"Sym_135077_c3_g1",54.8206213586233,33.4931798488735,25.1848658207875,0,43.6489099472536,64.5702971933255,60.9809160900511,0,79.8164717954937,29.1823685557633,45.2254027670186,89.6095836969761,44.2909482384565,41.667756216846,52.8123253352011,55.6953786459337,36.8141944774018,50.7198263092067,43.6328515579603,11.6951677318509,33.2237203251217,27.1201958982429,34.755507686526,45.3044291297889,37.4158964616497,39.0019208450267,30.3454312346305,59.705219533254,43.2297507616287,29.9162430044253,20.1588248206733,29.3894945382021,28.5193981136109,40.5912497191614,49.4163938173918,60.0499118443296,36.8038758599662,72.6928043859094,67.6582775370603,58.7054029397525,96.6212487424023
"Sym_135168_c1_g2",9.13677022643722,43.0626598056945,50.369731641575,40.6840042000841,47.6169926697312,43.0468647955503,74.5322307767292,0,51.3105890113888,40.8553159780687,26.3814849474275,44.8047918484881,33.2182111788423,41.667756216846,49.0400163826867,25.9911767014357,46.0177430967523,32.2762531058588,62.3326450828005,29.2379193296272,55.3728672085362,36.6122644626279,40.0016220543035,39.0365833521239,35.9486064043301,38.2715477954944,37.0888603978817,36.933036442045,34.1034700452849,33.3948759119166,37.7712717692616,39.7040767559365,36.5097467230278,35.8886049346244,44.287097243941,36.2250048248856,44.82056169085,43.6393996965981,34.0624431738303,43.2937640918415,34.7264530363814
"Sym_135168_c1_g4",73.0941618114977,76.5558396545681,56.6659480967719,54.2453389334455,75.3935717270744,57.3958197274005,81.3078881200682,65.7604270168582,51.3105890113888,61.282973967103,64.0693205866096,44.8047918484881,29.5272988256376,37.8797783789509,79.2184880028016,37.1302524306224,101.239034812855,57.6361662604621,62.3326450828005,70.1710063911053,44.2982937668289,59.351505638847,61.2046676240709,55.0910655194763,53.0058533206704,57.1151724734287,59.0050051784482,56.4520505202241,56.6790065541354,48.7008607048783,60.4764744620199,55.9530761400386,58.0222237483808,57.5455217055184,73.8118287399017,62.1398159688422,72.878962098943,71.151195157497,54.1266220296482,71.2935354338478,56.5836911239861
"Sym_135168_c1_g5",0,28.708439870463,31.4810822759844,47.4646715667648,15.8723308899104,35.8723873296253,60.9809160900511,13.1520854033716,45.6094124545678,23.3458948446107,15.0751342556729,0,29.5272988256376,3.78797783789509,33.9507805726293,29.704201944498,9.20354861935045,23.0544665041848,24.9330580331202,58.4758386592544,55.3728672085362,22.2176989474067,22.1866920137257,25.9510807636655,30.8130912037115,26.4395043930706,28.9004106996481,27.7476180523136,36.7452881473844,28.8726531321779,23.7661934727938,24.8680338400172,21.7583339056428,28.8346377578189,26.272006839626,25.7754842023224,28.7871900290825,32.9667204229736,34.0624431738303,34.235014540016,36.564912314778
"Sym_135260_c3_g1",118.778012943684,76.5558396545681,113.331896193544,74.5873410334875,95.2339853394624,93.2682070570257,101.634860150085,52.6083416134865,39.9082358977469,61.282973967103,64.0693205866096,89.6095836969761,99.654633536527,128.791246488433,52.8123253352011,118.816807777992,73.6283889548036,80.690632764647,43.6328515579603,116.951677318509,88.5965875336579,66.9660221795075,63.2812545613161,78.403053324125,126.553767443815,80.9253338881828,78.5127824007107,93.3850869622691,90.7824765994203,61.2239391718471,68.1156080782751,70.7891190559579,71.0526384037375,140.584328295632,70.9344184669902,86.2433768715545,71.9072426042905,94.0381629331585,117.352115866005,105.057965581561,108.673370678558
"Sym_135943_c0_g1",73.0941618114977,76.5558396545681,113.331896193544,155.955349433656,95.2339853394624,50.2213422614754,135.51314686678,39.4562562101149,51.3105890113888,81.7106319561373,82.9132384062007,67.2071877727321,95.9637211833223,71.9715789200066,52.8123253352011,103.964706805743,138.053229290257,46.1089330083697,105.965496640761,99.4089257207325,66.4474406502434,83.0295228269283,86.6701811176575,88.8494629535666,114.448624470928,95.5327948788295,88.8687629014179,96.2555302090602,117.440822902425,76.877787255558,70.8741841063672,68.6696843536837,66.0125723577977,88.9789894758446,80.0670684636221,81.9242416808951,73.8506815935956,77.4362173964092,94.0216753359837,77.5287786318575,91.3101441603675
"Sym_136070_c2_g1",109.641242717247,172.250639222778,132.220545559134,169.516684167017,186.499887956447,179.361936648126,196.494062956831,197.281281050575,176.73647326145,175.09421133458,158.288909684565,156.816771469708,169.781968247416,189.398891894754,211.249301340804,148.52100972249,266.902909961163,149.854032277201,137.131819182161,163.732348245912,66.4474406502434,169.292607472493,167.329189522237,174.290097501736,144.16124813165,162.873190045711,180.38673011697,168.973425794434,167.155036278298,200.02139218075,178.883045513975,230.594495607432,175.541812526881,114.967289600917,183.904047877382,156.046174630276,171.994350553506,171.474380329568,160.280126441243,166.233936580902,169.342526865648
"Sym_136210_c0_g1",45.6838511321861,23.9236998920525,31.4810822759844,54.2453389334455,47.6169926697312,21.5234323977752,27.1026293733561,0,28.5058827841049,40.8553159780687,37.6878356391821,0,33.2182111788423,26.5158448652656,33.9507805726293,33.4172271875602,36.8141944774018,18.4435732033479,43.6328515579603,52.6282547933289,11.0745734417072,33.5873195355162,34.9740957851834,35.5177927401015,39.2500090332992,30.6756680803581,38.2930441770337,34.2539560783733,40.5879326595292,26.437610096934,30.7687326210277,34.900024764115,31.346752236943,23.1419624923268,27.1477404009469,28.9800038599085,29.6374445869035,28.4604780629988,29.8629638784266,29.2938784208384,27.7811624291051
"Sym_136210_c0_g3",45.6838511321861,28.708439870463,31.4810822759844,6.78066736668069,31.7446617798208,43.0468647955503,81.3078881200682,65.7604270168582,68.4141186818518,37.9370791224923,71.6068877144461,67.2071877727321,40.6000358852517,26.5158448652656,67.9015611452585,37.1302524306224,27.6106458580514,36.8871464066958,24.9330580331202,35.0855031955526,66.4474406502434,56.5351776032602,43.8269137808079,55.8608009658562,31.5467362323713,41.1930399936237,56.3558008643138,33.2971416627763,33.6231394812668,26.0897468061848,46.6835943215592,50.3012502673074,49.5401613783845,44.3038640227432,51.6682801179312,36.6429856497881,47.4927903011446,42.0977904681857,28.2298330413251,43.7643484841442,36.1563658084677
"Sym_136536_c0_g1",0,76.5558396545681,69.2583810071656,33.9033368334034,79.361654449552,43.0468647955503,40.6539440600341,39.4562562101149,57.0117655682098,64.2012108226793,37.6878356391821,33.603593886366,95.9637211833223,79.5475345957968,64.1292521927442,66.8344543751204,73.6283889548036,53.0252729596251,81.0324386076406,40.9330870614781,66.4474406502434,70.0952755523817,56.0678473056221,47.3937110556772,71.8972128086601,49.5192927582924,58.0416581551266,47.2666321304928,53.3166926060088,69.5726581498262,54.9593224058357,53.127163203673,61.5871485125822,101.725631918142,47.039402722378,67.0162589260383,51.2582033429233,51.7032018144478,56.9262748932507,55.6466043897855,58.8306969086931
"Sym_136781_c0_g5",191.872174755182,258.375958834167,321.107039215041,339.033368334034,269.829625128477,265.455666239227,162.615776240136,328.802135084291,296.461180954691,297.660159268786,320.346602933048,246.426355166684,247.291127664715,193.186869732649,252.744699818462,256.198741771295,312.920653057915,297.402617903985,230.630786806362,222.208186905167,232.566042275852,289.560245436624,267.551832756653,266.5483888607,290.340020092115,291.857070593121,331.391376022632,270.969842497076,289.639330102912,187.150450423033,310.445902238369,218.866956921515,301.174678354943,233.894701125655,294.872000576183,242.150224560197,295.281261437551,294.565947952038,241.936668296315,299.644611798697,217.551014610271
